시,군,동,코드,터미널유무
강원도,양구군,해안면,4280034021,1
강원도,화천군,사내면,4279034021,1
강원도,고성군,현내면,4282031030,1
강원도,인제군,기린면,4281033021,1
강원도,춘천시,사북면,4211036022,1
강원도,삼척시,원덕읍,4223025326,1
강원도,홍천군,홍천읍,4272025023,1
강원도,횡성군,둔내면,4273033031,1
강원도,홍천군,내촌면,4272033026,1
강원도,태백시,하사미동,4219011600,1
강원도,삼척시,하장면,4223032024,1
강원도,삼척시,하장면,4223032024,1
강원도,삼척시,미로면,4223034026,1
강원도,양양군,현북면,4283033030,1
강원도,철원군,김화읍,4278025321,1
강원도,양구군,양구읍,4280025029,1
강원도,양양군,서면,4283031033,1
강원도,양양군,서면,4283031033,1
강원도,횡성군,갑천면,4273034024,1
강원도,평창군,평창읍,4276025023,1
강원도,삼척시,가곡면,4223035024,1
강원도,횡성군,서원면,4273037025,1
강원도,정선군,사북읍,4277025621,1
강원도,태백시,적각동,4219011000,1
강원도,삼척시,도계읍,4223025023,1
강원도,인제군,상남면,4281035022,1
강원도,정선군,여량면,4277037024,1
강원도,홍천군,서석면,4272034021,1
강원도,태백시,하사미동,4219011600,1
강원도,춘천시,신북읍,4211025027,1
강원도,춘천시,동산면,4211032023,1
강원도,삼척시,가곡면,4223035022,1
강원도,태백시,황지동,4219010100,1
강원도,태백시,황지동,4219010100,1
강원도,삼척시,하장면,4223032028,1
강원도,태백시,통동,4219011200,1
강원도,횡성군,둔내면,4273033028,1
강원도,삼척시,하장면,4223032035,1
강원도,홍천군,서면,4272037023,1
강원도,홍천군,두촌면,4272032021,1
강원도,양구군,국토정중앙면,4280031525,1
강원도,횡성군,청일면,4273035024,1
강원도,횡성군,청일면,4273035025,1
강원도,삼척시,원덕읍,4223025332,1
강원도,횡성군,청일면,4273035023,1
강원도,춘천시,온의동,4211012100,1
강원도,춘천시,효자동,4211011200,1
강원도,춘천시,석사동,4211012400,1
강원도,춘천시,효자동,4211011200,1
강원도,춘천시,효자동,4211011200,1
강원도,춘천시,효자동,4211011200,1
강원도,춘천시,효자동,4211011200,1
강원도,평창군,봉평면,4276034021,1
강원도,고성군,토성면,4282033033,1
강원도,인제군,북면,4281032024,1
강원도,영월군,남면,4275034022,1
강원도,태백시,창죽동,4219011100,1
강원도,삼척시,미로면,4223034025,1
강원도,인제군,서화면,4281034021,1
강원도,태백시,하사미동,4219011600,1
강원도,철원군,갈말읍,4278025621,1
강원도,철원군,동송읍,4278025921,1
강원도,홍천군,서면,4272037022,1
강원도,정선군,남면,4277032022,1
강원도,철원군,갈말읍,4278025627,1
강원도,홍천군,두촌면,4272032021,1
강원도,춘천시,사북면,4211036022,1
강원도,철원군,갈말읍,4278025622,1
강원도,정선군,사북읍,4277025621,1
강원도,평창군,진부면,4276036021,1
강원도,고성군,간성읍,4282025037,1
강원도,삼척시,교동,4223010600,1
강원도,정선군,정선읍,4277025022,1
강원도,홍천군,서석면,4272034022,1
강원도,홍천군,화촌면,4272031026,1
강원도,강릉시,주문진읍,4215025022,1
강원도,강릉시,주문진읍,4215025022,1
강원도,영월군,주천면,4275036021,1
강원도,정선군,정선읍,4277025028,1
강원도,평창군,용평면,4276035027,1
강원도,평창군,용평면,4276035027,1
강원도,홍천군,화촌면,4272031027,1
강원도,평창군,용평면,4276035027,1
강원도,홍천군,북방면,4272038033,1
강원도,삼척시,근덕면,4223031034,1
강원도,춘천시,후평동,4211012000,1
강원도,횡성군,우천면,4273031025,1
강원도,강릉시,강동면,4215034028,1
강원도,삼척시,원덕읍,4223025322,1
강원도,철원군,서면,4278031021,1
강원도,정선군,남면,4277032021,1
강원도,인제군,서화면,4281034022,1
강원도,철원군,근남면,4278032022,1
강원도,삼척시,신기면,4223036024,1
강원도,태백시,장성동,4219010200,1
강원도,인제군,북면,4281032023,1
강원도,고성군,간성읍,4282025031,1
강원도,홍천군,홍천읍,4272025031,1
강원도,정선군,정선읍,4277025025,1
강원도,화천군,간동면,4279031021,1
강원도,정선군,남면,4277032023,1
강원도,횡성군,서원면,4273037025,1
강원도,철원군,근남면,4278032021,1
강원도,철원군,근남면,4278032021,1
강원도,양양군,현남면,4283034021,1
강원도,인제군,인제읍,4281025021,1
강원도,인제군,인제읍,4281025021,1
강원도,정선군,임계면,4277035025,1
강원도,양구군,양구읍,4280025026,1
강원도,홍천군,두촌면,4272032025,1
강원도,양구군,국토정중앙면,4280031533,1
강원도,원주시,단계동,4213011000,1
강원도,원주시,흥업면,4213037021,1
강원도,횡성군,횡성읍,4273025039,1
강원도,화천군,하남면,4279032021,1
강원도,인제군,북면,4281032024,1
강원도,춘천시,사북면,4211036025,1
강원도,인제군,북면,4281032024,1
강원도,인제군,북면,4281032024,1
강원도,홍천군,서석면,4272034027,1
강원도,춘천시,신북읍,4211025027,1
강원도,삼척시,하장면,4223032036,1
강원도,강릉시,사천면,4215036029,1
강원도,화천군,간동면,4279031022,1
강원도,원주시,우산동,4213011100,1
강원도,횡성군,우천면,4273031031,1
강원도,춘천시,운교동,4211011000,1
강원도,양양군,서면,4283031033,1
강원도,양양군,서면,4283031033,1
강원도,춘천시,신북읍,4211025023,1
강원도,삼척시,가곡면,4223035023,1
강원도,춘천시,사북면,4211036023,1
강원도,춘천시,사북면,4211036023,1
강원도,횡성군,횡성읍,4273025028,1
강원도,철원군,서면,4278031022,1
강원도,홍천군,내촌면,4272033022,1
강원도,강릉시,왕산면,4215032021,1
강원도,춘천시,사북면,4211036022,1
강원도,정선군,여량면,4277037021,1
강원도,홍천군,두촌면,4272032022,1
강원도,삼척시,하장면,4223032032,1
강원도,인제군,북면,4281032024,1
강원도,영월군,영월읍,4275025022,1
강원도,영월군,북면,4275033022,1
강원도,영월군,북면,4275033022,1
강원도,양양군,서면,4283031033,1
강원도,정선군,정선읍,4277025024,1
강원도,양구군,양구읍,4280025021,1
강원도,양구군,국토정중앙면,4280031525,1
강원도,홍천군,남면,4272036021,1
강원도,양양군,양양읍,4283025021,1
강원도,양양군,손양면,4283032021,1
강원도,홍천군,서석면,4272034027,1
강원도,홍천군,서석면,4272034027,1
강원도,삼척시,하장면,4223032034,1
강원도,춘천시,사북면,4211036022,1
강원도,인제군,인제읍,4281025029,1
강원도,영월군,한반도면,4275035525,1
강원도,영월군,한반도면,4275035525,1
강원도,강릉시,사천면,4215036027,1
강원도,철원군,근남면,4278032021,1
강원도,삼척시,신기면,4223036026,1
강원도,태백시,창죽동,4219011100,1
강원도,횡성군,안흥면,4273032021,1
강원도,평창군,대관령면,4276038025,1
강원도,인제군,인제읍,4281025028,1
강원도,원주시,신림면,4213039021,1
강원도,철원군,서면,4278031021,1
강원도,철원군,서면,4278031021,1
강원도,철원군,서면,4278031021,1
강원도,정선군,정선읍,4277025025,1
강원도,인제군,남면,4281031029,1
강원도,철원군,갈말읍,4278025621,1
강원도,춘천시,사북면,4211036022,1
강원도,인제군,남면,4281031022,1
강원도,삼척시,도계읍,4223025035,1
강원도,강릉시,왕산면,4215032025,1
강원도,양구군,양구읍,4280025025,1
강원도,삼척시,하장면,4223032023,1
강원도,평창군,진부면,4276036031,1
강원도,삼척시,신기면,4223036021,1
강원도,인제군,남면,4281031021,1
강원도,인제군,남면,4281031021,1
강원도,홍천군,화촌면,4272031029,1
강원도,춘천시,신동,4211012800,1
강원도,삼척시,도계읍,4223025037,1
강원도,양구군,양구읍,4280025021,1
강원도,횡성군,안흥면,4273032026,1
강원도,속초시,동명동,4221010200,1
강원도,속초시,동명동,4221010200,1
강원도,속초시,동명동,4221010200,1
강원도,속초시,동명동,4221010200,1
강원도,양양군,손양면,4283032037,1
강원도,홍천군,화촌면,4272031027,1
강원도,동해시,송정동,4217010300,1
강원도,양구군,양구읍,4280025024,1
강원도,삼척시,신기면,4223036022,1
강원도,인제군,서화면,4281034023,1
강원도,인제군,서화면,4281034022,1
강원도,영월군,중동면,4275031025,1
강원도,정선군,남면,4277032024,1
강원도,양양군,강현면,4283035025,1
강원도,인제군,북면,4281032021,1
강원도,속초시,대포동,4221011000,1
강원도,홍천군,홍천읍,4272025029,1
강원도,홍천군,화촌면,4272031023,1
강원도,삼척시,미로면,4223034025,1
강원도,인제군,인제읍,4281025028,1
강원도,횡성군,우천면,4273031031,1
강원도,평창군,용평면,4276035023,1
강원도,홍천군,두촌면,4272032023,1
강원도,홍천군,서석면,4272034023,1
강원도,양양군,서면,4283031029,1
강원도,홍천군,서석면,4272034021,1
강원도,춘천시,남산면,4211040025,1
강원도,홍천군,화촌면,4272031031,1
강원도,횡성군,둔내면,4273033029,1
강원도,강릉시,왕산면,4215032022,1
강원도,정선군,사북읍,4277025622,1
강원도,삼척시,미로면,4223034024,1
강원도,인제군,상남면,4281035021,1
강원도,홍천군,서석면,4272034023,1
강원도,영월군,상동읍,4275025321,1
강원도,홍천군,내면,4272039024,1
강원도,태백시,상사미동,4219011500,1
강원도,홍천군,북방면,4272038025,1
강원도,화천군,상서면,4279033025,1
강원도,정선군,사북읍,4277025622,1
강원도,춘천시,사북면,4211036021,1
강원도,화천군,사내면,4279034021,1
강원도,양구군,해안면,4280034021,1
강원도,화천군,상서면,4279033028,1
강원도,삼척시,남양동,4223012000,1
강원도,삼척시,적노동,4223012300,1
강원도,삼척시,조비동,4223012400,1
강원도,삼척시,남양동,4223012000,1
강원도,삼척시,적노동,4223012300,1
강원도,삼척시,조비동,4223012400,1
강원도,인제군,인제읍,4281025029,1
강원도,평창군,평창읍,4276025044,1
강원도,속초시,금호동,4221010400,1
강원도,강릉시,사천면,4215036027,1
강원도,횡성군,서원면,4273037025,1
강원도,홍천군,북방면,4272038033,1
강원도,춘천시,북산면,4211038024,1
강원도,정선군,북평면,4277034022,1
강원도,삼척시,하장면,4223032024,1
강원도,홍천군,서면,4272037023,1
강원도,평창군,미탄면,4276031021,1
강원도,정선군,화암면,4277036021,1
강원도,삼척시,도계읍,4223025021,1
강원도,평창군,방림면,4276032021,1
강원도,인제군,북면,4281032024,1
강원도,인제군,북면,4281032024,1
강원도,인제군,북면,4281032024,1
강원도,정선군,화암면,4277036027,1
강원도,정선군,화암면,4277036027,1
강원도,정선군,화암면,4277036027,1
강원도,평창군,봉평면,4276034025,1
강원도,화천군,사내면,4279034023,1
강원도,영월군,북면,4275033022,1
강원도,영월군,북면,4275033022,1
강원도,원주시,문막읍,4213025026,1
강원도,철원군,갈말읍,4278025625,1
강원도,철원군,갈말읍,4278025625,1
강원도,속초시,대포동,4221011000,1
강원도,인제군,상남면,4281035021,1
강원도,삼척시,미로면,4223034023,1
강원도,정선군,정선읍,4277025030,1
강원도,평창군,평창읍,4276025036,1
강원도,영월군,북면,4275033021,1
강원도,영월군,북면,4275033021,1
강원도,삼척시,신기면,4223036028,1
강원도,철원군,근남면,4278032026,1
강원도,정선군,고한읍,4277025321,1
강원도,홍천군,화촌면,4272031024,1
강원도,화천군,사내면,4279034022,1
강원도,정선군,남면,4277032022,1
강원도,동해시,평릉동,4217010200,1
강원도,동해시,평릉동,4217010200,1
강원도,삼척시,가곡면,4223035025,1
강원도,정선군,고한읍,4277025321,1
강원도,횡성군,둔내면,4273033026,1
강원도,횡성군,둔내면,4273033026,1
강원도,홍천군,두촌면,4272032024,1
강원도,횡성군,둔내면,4273033027,1
강원도,양양군,강현면,4283035027,1
강원도,삼척시,도계읍,4223025029,1
강원도,삼척시,하장면,4223032030,1
강원도,정선군,정선읍,4277025026,1
강원도,삼척시,도경동,4223011400,1
강원도,삼척시,도계읍,4223025033,1
강원도,삼척시,도계읍,4223025032,1
강원도,정선군,사북읍,4277025622,1
강원도,춘천시,동산면,4211032021,1
강원도,철원군,동송읍,4278025921,1
강원도,태백시,동점동,4219010600,1
강원도,동해시,평릉동,4217010200,1
강원도,화천군,하남면,4279032021,1
강원도,인제군,북면,4281032024,1
강원도,화천군,간동면,4279031023,1
강원도,평창군,방림면,4276032022,1
강원도,삼척시,원덕읍,4223025322,1
강원도,홍천군,서면,4272037023,1
강원도,양구군,국토정중앙면,4280031531,1
강원도,고성군,현내면,4282031022,1
강원도,평창군,대화면,4276033021,1
강원도,정선군,정선읍,4277025026,1
강원도,삼척시,원덕읍,4223025328,1
강원도,평창군,용평면,4276035023,1
강원도,강릉시,옥계면,4215035029,1
강원도,홍천군,내면,4272039025,1
강원도,영월군,중동면,4275031021,1
강원도,화천군,하남면,4279032022,1
강원도,삼척시,도계읍,4223025027,1
강원도,화천군,상서면,4279033030,1
강원도,원주시,단구동,4213010700,1
강원도,인제군,북면,4281032024,1
강원도,인제군,북면,4281032024,1
강원도,춘천시,남면,4211034024,1
강원도,춘천시,남산면,4211040025,1
강원도,양양군,현남면,4283034038,1
강원도,인제군,남면,4281031027,1
강원도,영월군,상동읍,4275025321,1
강원도,홍천군,내면,4272039021,1
강원도,홍천군,내촌면,4272033024,1
강원도,횡성군,우천면,4273031023,1
강원도,홍천군,화촌면,4272031026,1
강원도,원주시,귀래면,4213036022,1
강원도,삼척시,근덕면,4223031024,1
강원도,삼척시,원덕읍,4223025331,1
강원도,삼척시,도계읍,4223025034,1
강원도,정선군,남면,4277032024,1
강원도,양양군,강현면,4283035040,1
강원도,정선군,임계면,4277035027,1
강원도,화천군,사내면,4279034022,1
강원도,화천군,사내면,4279034022,1
강원도,삼척시,하장면,4223032024,1
강원도,삼척시,도계읍,4223025034,1
강원도,홍천군,내면,4272039025,1
강원도,홍천군,내면,4272039025,1
강원도,태백시,장성동,4219010200,1
강원도,횡성군,갑천면,4273034024,1
강원도,삼척시,도계읍,4223025036,1
강원도,양구군,방산면,4280033026,1
강원도,인제군,상남면,4281035021,1
강원도,영월군,김삿갓면,4275032521,1
강원도,정선군,고한읍,4277025321,1
강원도,정선군,고한읍,4277025321,1
강원도,정선군,고한읍,4277025321,1
강원도,정선군,고한읍,4277025321,1
강원도,정선군,임계면,4277035034,1
강원도,횡성군,공근면,4273036024,1
강원도,횡성군,횡성읍,4273025039,1
강원도,횡성군,횡성읍,4273025039,1
강원도,횡성군,횡성읍,4273025030,1
강원도,고성군,거진읍,4282025333,1
강원도,화천군,상서면,4279033031,1
강원도,홍천군,서석면,4272034022,1
강원도,홍천군,서석면,4272034022,1
강원도,홍천군,서석면,4272034022,1
강원도,홍천군,홍천읍,4272025027,1
강원도,춘천시,남산면,4211040025,1
강원도,강릉시,왕산면,4215032024,1
강원도,삼척시,신기면,4223036023,1
강원도,삼척시,하장면,4223032029,1
강원도,삼척시,신기면,4223036028,1
강원도,횡성군,갑천면,4273034026,1
강원도,강릉시,홍제동,4215010100,1
강원도,강릉시,홍제동,4215010100,1
강원도,정선군,사북읍,4277025622,1
강원도,춘천시,서면,4211035029,1
강원도,춘천시,남산면,4211040026,1
강원도,춘천시,남산면,4211040027,1
강원도,철원군,갈말읍,4278025623,1
충청북도,괴산군,청천면,4376036047,1
충청북도,충주시,대소원면,4313033529,1
충청북도,옥천군,옥천읍,4373025038,1
충청북도,괴산군,청천면,4376036045,1
충청북도,영동군,추풍령면,4374033524,1
충청북도,음성군,맹동면,4377033028,1
충청북도,충주시,칠금동,4313011600,1
충청북도,충주시,금릉동,4313012800,1
충청북도,충주시,성서동,4313010300,1
충청북도,충주시,대소원면,4313033529,1
충청북도,제천시,봉양읍,4315025029,1
충청북도,제천시,봉양읍,4315025029,1
충청북도,제천시,한수면,4315035028,1
충청북도,보은군,속리산면,4372031524,1
충청북도,청주시 흥덕구,가경동,4311311300,1
충청북도,청주시 흥덕구,가경동,4311311300,1
충청북도,청주시 청원구,내수읍,4311425040,1
충청북도,청주시 서원구,분평동,4311210600,1
충청북도,청주시 청원구,내덕동,4311410200,1
충청북도,청주시 청원구,오창읍,4311425345,1
충청북도,청주시 서원구,사창동,4311210200,1
충청북도,청주시 청원구,율량동,4311410300,1
충청북도,괴산군,청천면,4376036021,1
충청북도,진천군,초평면,4375032024,1
충청북도,보은군,마로면,4372033027,1
충청북도,제천시,의림동,4315010100,1
충청북도,제천시,서부동,4315010200,1
충청북도,제천시,영천동,4315011000,1
충청북도,충주시,주덕읍,4313025021,1
충청북도,청주시 청원구,내수읍,4311425023,1
충청북도,진천군,진천읍,4375025026,1
충청북도,보은군,내북면,4372039024,1
충청북도,청주시 흥덕구,오송읍,4311325028,1
충청북도,옥천군,이원면,4373036023,1
충청북도,진천군,이월면,4375035025,1
충청북도,진천군,이월면,4375035025,1
충청북도,진천군,이월면,4375035025,1
충청북도,진천군,이월면,4375035025,1
충청북도,괴산군,청천면,4376036048,1
충청북도,괴산군,청천면,4376036048,1
충청북도,보은군,장안면,4372032530,1
충청북도,단양군,단성면,4380036027,1
충청북도,제천시,수산면,4315033023,1
충청북도,청주시 흥덕구,오송읍,4311325028,1
충청북도,청주시 청원구,오창읍,4311425344,1
충청북도,영동군,심천면,4374040026,1
충청북도,옥천군,옥천읍,4373025038,1
충청북도,옥천군,옥천읍,4373025038,1
충청북도,제천시,덕산면,4315034023,1
충청북도,충주시,금릉동,4313012800,1
충청북도,충주시,신니면,4313035021,1
충청북도,충주시,앙성면,4313037021,1
충청북도,제천시,수산면,4315033021,1
충청북도,충주시,수안보면,4313032521,1
충청북도,영동군,심천면,4374040021,1
충청북도,충주시,엄정면,4313042021,1
충청북도,괴산군,연풍면,4376033022,1
충청북도,영동군,영동읍,4374025022,1
충청북도,영동군,영동읍,4374025022,1
충청북도,영동군,영동읍,4374025021,1
충청북도,청주시 상당구,북문로3가,4311110400,1
충청북도,충주시,살미면,4313031021,1
충청북도,충주시,살미면,4313031021,1
충청북도,보은군,속리산면,4372031521,1
충청북도,제천시,신월동,4315011200,1
충청북도,보은군,속리산면,4372031527,1
충청북도,괴산군,청천면,4376036047,1
충청북도,제천시,덕산면,4315034024,1
충청북도,제천시,수산면,4315033021,1
충청북도,보은군,보은읍,4372025024,1
충청북도,음성군,원남면,4377032022,1
충청북도,제천시,봉양읍,4315025021,1
충청북도,청주시 청원구,우암동,4311410100,1
충청북도,청주시 청원구,우암동,4311410100,1
충청북도,음성군,소이면,4377031029,1
충청북도,음성군,소이면,4377031029,1
충청북도,진천군,진천읍,4375025031,1
충청북도,청주시 서원구,사창동,4311210200,1
충청북도,충주시,산척면,4313041021,1
충청북도,충주시,엄정면,4313042023,1
충청북도,충주시,목행동,4313011900,1
충청북도,진천군,문백면,4375033027,1
충청북도,청주시 흥덕구,문암동,4311313300,1
충청북도,충주시,수안보면,4313032525,1
충청북도,청주시 상당구,미원면,4311132021,1
충청북도,제천시,백운면,4315036021,1
충청북도,단양군,영춘면,4380033031,1
충청북도,단양군,대강면,4380031021,1
충청북도,음성군,대소면,4377034021,1
충청북도,음성군,대소면,4377034021,1
충청북도,충주시,대소원면,4313033521,1
충청북도,진천군,덕산읍,4375025330,1
충청북도,제천시,덕산면,4315034021,1
충청북도,제천시,한수면,4315035028,1
충청북도,증평군,도안면,4374531022,1
충청북도,단양군,매포읍,4380025327,1
충청북도,음성군,맹동면,4377033021,1
충청북도,단양군,영춘면,4380033024,1
충청북도,옥천군,동이면,4373031025,1
충청북도,음성군,맹동면,4377033021,1
충청북도,제천시,서부동,4315010200,1
충청북도,청주시 서원구,분평동,4311210600,1
충청북도,단양군,단성면,4380036023,1
충청북도,단양군,단성면,4380036023,1
충청북도,단양군,단양읍,4380025025,1
충청북도,단양군,단양읍,4380025027,1
충청북도,영동군,영동읍,4374025021,1
충청북도,단양군,단양읍,4380025027,1
충청북도,단양군,가곡면,4380032024,1
충청북도,음성군,감곡면,4377037031,1
충청북도,제천시,수산면,4315033027,1
충청북도,청주시 흥덕구,옥산면,4311332033,1
경상북도,상주시,남성동,4725010700,1
충청북도,보은군,마로면,4372033021,1
충청북도,진천군,광혜원면,4375037027,1
충청북도,괴산군,괴산읍,4376025021,1
충청남도,논산시,연무읍,4423025328,1
충청남도,논산시,연무읍,4423025331,1
충청남도,서산시,해미면,4421039021,1
충청남도,예산군,덕산면,4481036026,1
충청남도,홍성군,홍성읍,4480025030,1
충청남도,부여군,홍산면,4476036023,1
충청남도,홍성군,홍성읍,4480025030,1
충청남도,공주시,계룡면,4415033031,1
충청남도,청양군,화성면,4479038021,1
충청남도,서천군,화양면,4477032021,1
충청남도,태안군,남면,4482532023,1
충청남도,태안군,태안읍,4482525022,1
충청남도,서천군,판교면,4477038029,1
충청남도,공주시,계룡면,4415033031,1
충청남도,태안군,태안읍,4482525022,1
충청남도,천안시 동남구,병천면,4413136021,1
충청남도,서천군,한산면,4477034021,1
충청남도,서산시,해미면,4421039023,1
충청남도,서산시,읍내동,4421010100,1
충청남도,당진시,합덕읍,4427025031,1
충청남도,청양군,청양읍,4479025021,1
충청남도,청양군,청양읍,4479025029,1
충청남도,서천군,서면,4477041028,1
충청남도,예산군,덕산면,4481036027,1
충청남도,부여군,충화면,4476039021,1
충청남도,공주시,탄천면,4415032021,1
충청남도,아산시,탕정면,4420033022,1
충청남도,태안군,태안읍,4482525022,1
충청남도,태안군,태안읍,4482525022,1
충청남도,태안군,태안읍,4482525022,1
충청남도,천안시 동남구,신부동,4413111800,1
충청남도,천안시 동남구,대흥동,4413110100,1
충청남도,청양군,정산면,4479033030,1
충청남도,청양군,정산면,4479033030,1
충청남도,홍성군,장곡면,4480034032,1
충청남도,청양군,청남면,4479035021,1
충청남도,보령시,청라면,4418035021,1
충청남도,보령시,청소면,4418034021,1
충청남도,청양군,정산면,4479033021,1
충청남도,공주시,정안면,4415037034,1
충청남도,서천군,종천면,4477039026,1
충청남도,보령시,주교면,4418041021,1
충청남도,보령시,주산면,4418038022,1
충청남도,청양군,대치면,4479032021,1
충청남도,보령시,주포면,4418031021,1
충청남도,태안군,근흥면,4482533027,1
충청남도,태안군,안면읍,4482525324,1
충청남도,태안군,안면읍,4482525324,1
충청남도,금산군,금성면,4471031031,1
충청남도,아산시,인주면,4420038024,1
충청남도,공주시,정안면,4415037036,1
충청남도,예산군,예산읍,4481025021,1
충청남도,부여군,임천면,4476041021,1
충청남도,부여군,양화면,4476040023,1
충청남도,홍성군,장곡면,4480034021,1
경상남도,창녕군,대합면,4874033023,1
충청남도,청양군,장평면,4479036021,1
충청남도,서천군,장항읍,4477025022,1
충청남도,태안군,태안읍,4482525022,1
충청남도,공주시,유구읍,4415025023,1
충청남도,공주시,봉황동,4415010200,1
충청남도,부여군,은산면,4476032021,1
충청남도,논산시,은진면,4423041021,1
충청남도,서산시,음암면,4421037021,1
충청남도,예산군,응봉면,4481035021,1
충청남도,서산시,음암면,4421037021,1
충청남도,공주시,이인면,4415031021,1
충청남도,금산군,군북면,4471034023,1
충청남도,예산군,예산읍,4481025025,1
충청남도,홍성군,장곡면,4480034034,1
충청남도,부여군,옥산면,4476037029,1
충청남도,아산시,모종동,4420011300,1
충청남도,부여군,외산면,4476033030,1
충청남도,공주시,우성면,4415038021,1
충청남도,청양군,운곡면,4479031024,1
충청남도,서산시,운산면,4421038032,1
충청남도,당진시,신평면,4427038028,1
충청남도,보령시,웅천읍,4418025021,1
충청남도,계룡시,엄사면,4425031521,1
충청남도,논산시,연무읍,4423025324,1
충청남도,논산시,연산면,4423036021,1
충청남도,논산시,연산면,4423036021,1
충청남도,태안군,안면읍,4482525323,1
충청남도,태안군,근흥면,4482533026,1
충청남도,태안군,근흥면,4482533026,1
충청남도,태안군,고남면,4482531023,1
충청남도,태안군,고남면,4482531023,1
충청남도,서산시,대산읍,4421025030,1
충청남도,아산시,모종동,4420011300,1
충청남도,아산시,배방읍,4420025331,1
충청남도,아산시,인주면,4420038021,1
충청남도,태안군,안면읍,4482525321,1
충청남도,청양군,목면,4479034024,1
충청남도,청양군,목면,4479034024,1
충청남도,태안군,근흥면,4482533027,1
충청남도,계룡시,엄사면,4425031521,1
충청남도,논산시,양촌면,4423039034,1
충청남도,서산시,팔봉면,4421033028,1
충청남도,태안군,근흥면,4482533028,1
충청남도,아산시,신창면,4420041021,1
충청남도,아산시,신창면,4420041022,1
충청남도,당진시,신평면,4427038021,1
충청남도,공주시,신풍면,4415040021,1
충청남도,논산시,양촌면,4423039032,1
충청남도,부여군,석성면,4476044024,1
충청남도,예산군,예산읍,4481025021,1
충청남도,천안시 서북구,쌍용동,4413310700,1
충청남도,아산시,모종동,4420011300,1
충청남도,태안군,소원면,4482534023,1
충청남도,아산시,송악면,4420031021,1
충청남도,예산군,덕산면,4481036031,1
충청남도,예산군,덕산면,4481036025,1
충청남도,태안군,안면읍,4482525321,1
충청남도,금산군,복수면,4471038028,1
충청남도,예산군,예산읍,4481025030,1
충청남도,부여군,옥산면,4476037027,1
충청남도,예산군,신양면,4481032021,1
충청남도,서천군,서천읍,4477025321,1
충청남도,아산시,배방읍,4420025329,1
충청남도,서산시,동문동,4421010200,1
충청남도,예산군,덕산면,4481036026,1
충청남도,서산시,읍내동,4421010100,1
충청남도,서천군,서천읍,4477025321,1
충청남도,공주시,정안면,4415037026,1
충청남도,아산시,탕정면,4420033026,1
충청남도,아산시,선장면,4420039021,1
충청남도,보령시,성주면,4418040021,1
충청남도,천안시 서북구,성환읍,4413325021,1
충청남도,청양군,비봉면,4479039021,1
충청남도,서천군,비인면,4477040021,1
충청남도,공주시,사곡면,4415039021,1
충청남도,공주시,반죽동,4415010100,1
충청남도,서산시,대산읍,4421025028,1
충청남도,공주시,신관동,4415012000,1
충청남도,예산군,삽교읍,4481025321,1
충청남도,당진시,신평면,4427038028,1
충청남도,논산시,상월면,4423034021,1
충청남도,금산군,군북면,4471034025,1
충청남도,보령시,궁촌동,4418010600,1
충청남도,금산군,복수면,4471038023,1
충청남도,아산시,배방읍,4420025329,1
충청남도,천안시 동남구,성남면,4413134027,1
충청남도,부여군,임천면,4476041025,1
충청남도,부여군,규암면,4476031026,1
충청남도,논산시,부적면,4423035021,1
충청남도,당진시,면천면,4427035021,1
충청남도,당진시,면천면,4427035021,1
충청남도,공주시,정안면,4415037023,1
충청남도,태안군,태안읍,4482525022,1
충청남도,청양군,목면,4479034024,1
충청남도,천안시 동남구,목천읍,4413125021,1
충청남도,태안군,남면,4482532023,1
충청남도,청양군,장평면,4479036023,1
